f_hz,S_fT
686.8777248548804,14.451220731523556
698.1867959348682,14.691442481084527
709.6820647674759,14.691442481084527
721.3665969982213,14.691442481084527
733.2435087468232,14.691442481084527
745.3159674382292,14.691442481084527
757.5871926473297,14.451220731523556
770.0604569575783,14.451220731523556
782.7390868337488,14.691442481084527
795.6264635090629,14.691442481084527
808.7260238869234,14.691442481084527
822.0412614574901,14.691442481084527
835.5757272293562,14.691442481084527
849.3330306765547,14.691442481084527
863.3168407011583,14.691442481084527
877.5308866117354,14.451220731523556
891.9789591179059,14.691442481084527
906.664911341279,14.691442481084527
